	S1a	S1b	S1c	S2a	S2b	S2c	S3a	S3b	S3c
0261911d9642e69d05923096d6570c91	0	0	0	0	0	0	0	0	8
404db1d97ba5acf4a2d1a40d336bf73b	0	0	0	0	0	0	12	0	0
cffd95a2e97e365271c6359d742a2f02	0	0	0	0	0	0	0	0	59
94138fb703812497c54799a9e3e204f3	0	0	0	0	0	0	0	2	0
778a0cf7ef78363753fd6233257588af	0	0	0	0	0	0	7	0	0
a7e237b64f82c7966c730a39aa7d499a	0	0	0	0	0	0	0	0	65
82249343864623f39f60b9b95c9c3ff1	0	0	0	0	0	0	0	3	0
d120bf55153cf4dfd254ec16450d442a	0	0	0	0	27	0	0	0	0
3379601316e19f2482820b65711cd4e3	0	0	0	0	0	0	0	0	4
f04144b2242ee17d0481451430008857	0	0	0	0	0	0	3	0	0
443f8f3c28371baa54edf2285566153d	0	0	7	0	0	0	0	0	0
b7b024f633a47adcb35cbfb14cf4c4d3	0	0	0	0	3	0	0	0	0
814ffb13e3696d3cad44b4fb8af570dd	0	0	12	0	0	0	0	0	0
0c9fc3726faa6259529a485787392ef6	0	0	2	0	0	0	0	0	0
f03132431acab2a3868d5b82f0880f02	0	0	0	0	0	59	0	0	0
6e79f8920dd737ebda816711164ef42c	0	0	0	0	0	0	0	3	0
b44c7ab34ab72102f7eed975cda9b52b	0	0	0	7	0	0	0	0	0
695967d3ad8814d905336cd25e6c87ac	0	0	0	0	35	0	0	0	0
e559573c3cd8904b0aee7cbc7ef9e5dc	0	0	0	0	0	0	76	0	0
aa0a9c75f0ab7bd75f75e6a379edb91e	0	0	0	0	0	0	104	0	0
303307eada892dedd8a735fb39c8dafe	0	0	0	0	0	0	78	0	0
9dac21cbad17ec03e62d4bde9512cb1e	0	2	0	0	0	0	0	0	0
0d831f568c550d2aaf948d2c2bbf6e3c	0	0	0	0	0	0	2	0	0
98d3c582f353050860475ff4fea298a2	0	0	0	15	0	0	0	0	0
957f35e19843543d8aa6d9b8918210f1	0	0	0	0	0	0	0	0	17
0768496ebbebe2cd89ced90d755d3128	0	17	0	0	0	0	0	0	0
70fd41c39679f6250eed595a5aa70b13	0	0	0	0	0	0	0	12	0
2a0df624cafce954e96f419db5531c7d	0	5	0	0	0	0	0	0	0
0d30aab99fa034e2fcb701eb0a4bc76f	0	0	0	0	0	0	14	0	0
27692c31a07dcd30d09828968f2ccaaa	124	0	0	0	0	0	0	0	0
50812d7360063dcf7dc8cee996619b07	3	0	0	0	0	0	0	0	0
1c60fe53a99d2dd8b2f295c8c01efaa6	0	0	0	0	0	0	13	0	0
0517809234d172d5a4c892a7acae188c	41	0	0	0	0	0	0	0	0
f4c9de31894b5e91f9fd47ea6f3f51b9	2	0	0	0	0	0	0	0	0
e00283f5faf2cd779b0a827e9eb69c41	0	0	3	0	0	0	0	0	0
c5172086dcf11cee88494be2779214f9	0	0	4	0	0	0	0	0	0
1ff887aa8db655b8e92afa652d0b3b28	0	10	0	0	0	0	0	0	0
68e5b139ed2b8f802be0521ece7d86ce	0	0	0	0	0	0	0	0	148
52f59294063f11306e7e754db863495a	0	0	0	0	0	0	0	0	43
98290092583aa30825b1f3300a93df13	0	70	0	0	0	0	0	0	0
665a4e7e65bb7df5c6f08eb59bd826a2	0	0	58	0	0	0	0	0	0
2ee995d26b629812bac0947a0e386279	0	0	0	0	0	0	5	0	0
6b10fa3ce8add65452c9bd215d4c0b81	55	0	0	0	0	0	0	0	0
c5bb4367c2fa97271a73fcfbcb2e6154	2	0	0	0	0	0	0	0	0
a6f0d8402d693a6385af20ce03164a31	0	51	0	0	0	0	0	0	0
f58d90023fa17aafccc0a1edb2b7be64	8	0	0	0	0	0	0	0	0
87955dbc2b9c74b9a8f6fb0ee161c4da	0	0	0	0	20	0	0	0	0
efbd2f0ca5e7f4f6b1ff8217dd272af8	0	6	0	0	0	0	0	0	0
d1bc22eb9596725f3eefda4d70365100	0	0	0	55	0	0	0	0	0
414dc727caba8bdf004cc149e08d2a1f	0	0	0	0	0	3	0	0	0
9c00fa4cd9a815b7e3e1c14cb3ecb6cb	0	0	0	82	0	0	0	0	0
bc8032d391a77b2f52844dbc097ecc33	0	214	0	0	0	0	0	0	0
382d7975536faa975c47ac338f55fa56	0	0	0	0	0	0	0	13	0
f58dedf708d80e5e2cb31fb12064622b	13	0	0	0	0	0	0	0	0
bb0ed0fe9de0af871ad79d00f3367ded	0	0	0	3	0	0	0	0	0
aede77d4a9b6acb415b770fb261b378a	0	0	0	0	0	4	0	0	0
55abb2856be4c191416144cbba90bfb1	0	3	0	0	0	0	0	0	0
9b220113d21d5ac94b61e3381f552135	0	0	0	0	0	0	111	0	0
205e9aa8c4cc6e799537e1262af800d4	0	10	0	0	0	0	0	0	0
10f625aae26de02b6fb00e66968d0181	0	0	0	0	8	0	0	0	0
7cdd812e5df01e3baeb269c1bc7c21a5	0	0	0	8	0	0	0	0	0
6b138030f85aa0ef29507555fd4d5c18	0	0	0	0	0	0	53	0	0
c70838849516a9539211251a2cb11c98	6	0	0	0	0	0	0	0	0
775498b5962f9ff559ee0c2ca012f3b8	0	0	0	0	0	3	0	0	0
76994dc416bd9d9c62f011544e6e81f9	0	0	0	0	0	0	6	0	0
88c90b06e4fef0fbc9e014bc47715b5c	0	0	0	0	0	0	0	7	0
5f1ea8f12da6b9ab75d616a7eee00b5b	0	6	0	0	0	0	0	0	0
d41c84e1a4feba1676f7d9ad539a7a10	0	0	0	0	0	0	175	0	0
0af4e3f44787dffbe72be22f99ff8114	0	0	0	0	0	0	0	20	0
a62f53fdd8106ec69a22d559dcaf328c	0	0	0	0	0	0	0	0	2
cc6816dd984c798f749adf0fc0568c97	0	0	0	0	0	0	0	0	4
82a1aee82e1088c534d2ad7a7e7c3700	0	0	0	0	0	0	0	0	12
719f912df2f9213c189ab9eb282c4665	0	0	0	43	0	0	0	0	0
f059e87d46d301b32221ca4aed0f51fd	0	0	0	0	0	0	0	0	3
f7c23f9aec15137559eaad24ace9fca7	0	0	3	0	0	0	0	0	0
b954f677e5fe27f5d824cad80d7edeb9	0	0	0	0	0	0	25	0	0
f70c9be64f8c82d873a1b983dbfa86f6	0	95	0	0	0	0	0	0	0
3a94a81aa98a73bfe6220f7740caa658	0	0	0	6	0	0	0	0	0
467fa983764e6818db38ad0cb9577149	0	14	0	0	0	0	0	0	0
8f2494151c0ce1caecad605e4720e536	0	0	0	0	0	0	0	27	0
e8ba23f63d3eabe1214831357cdc5fe5	0	0	0	0	0	0	2	0	0
9d50e90e338574df01b31a547fe3194b	0	0	0	0	0	0	0	0	12
85c4c2486fecba42c2fe7d6762be79a1	113	0	0	0	0	0	0	0	0
3850d307a9c7ef65435ac1c34e900b23	0	0	0	0	0	0	0	16	0
a693fd83af3318b4d0e2106295c6042f	0	0	0	0	0	0	3	0	0
d482424dbb72a74e3efcf4f7c7318400	0	0	0	0	0	12	0	0	0
1a9215aafe48101561624131de5a3dcf	0	0	0	0	54	0	0	0	0
979b712b1140c845ecbc333d46b102fa	7	0	0	0	0	0	0	0	0
8f1e4a09ae8582874b388173b60b9914	0	0	9	0	0	0	0	0	0
86fc3fa9a83cce89460cd424004664ba	0	0	16	0	0	0	0	0	0
a9c4e8cbceafe57a4078afdef840bf2d	6	0	0	0	0	0	0	0	0
901f507aa9efe5ca27dc4af9e80d22ca	0	0	0	0	0	85	0	0	0
edd219d1bd6ed721180db2a16a331cbb	0	0	0	0	0	0	0	0	124
65b52ccd312f68c62f818d1a10f0f82c	0	0	39	0	0	0	0	0	0
bf7411d9818bb977acfe6e4aa7c7043b	0	0	0	0	26	0	0	0	0
129ef122f2e368bf33d140b6faca280d	53	0	0	0	0	0	0	0	0
60d98618093d925e4ab96dbfd6b8e2ce	0	5	0	0	0	0	0	0	0
ce59e9ffb476e159dceed3c2abfc8e75	0	0	0	0	0	0	0	18	0
13b4c3333705f4d11133b93b20ce801a	0	0	18	0	0	0	0	0	0
0562cc417063d718940209936dfc79fb	0	0	0	0	65	0	0	0	0
512e4c8fabd5bf02838825c0a717379f	2	0	0	0	0	0	0	0	0
73de5a003f73a7045041d108f7037548	0	0	0	0	0	0	0	0	2
4f04f269515f853a8c6b09e8c6f6321b	0	0	0	0	0	0	0	29	0
824c8cd9f17e2771caf3ba7aa39acbd4	0	42	0	0	0	0	0	0	0
b880d85b9d773d38aa444609af0b8480	0	0	3	0	0	0	0	0	0
e034cb2a4c2a42f1489251b1d279ef67	0	12	0	0	0	0	0	0	0
60d7e0ee06d79d0c3aa1ed8db61b094b	0	0	0	0	0	65	0	0	0
886226adf8fc5a8ea03d18abeba96ec3	0	0	26	0	0	0	0	0	0
9586be67622c2a4836530ce0fc921647	0	0	0	0	0	5	0	0	0
3e95f92766c324570c23e0c1669bb8ee	0	0	0	0	0	0	0	4	0
1a5a7a1a178918042b21b692d0410c06	0	0	0	46	0	0	0	0	0
97e93902d5969321fbf62af715c79418	0	0	0	0	0	0	0	4	0
f11a6e77f1d90c98ee9c3bf099508e6a	0	87	0	0	0	0	0	0	0
f314659d5ce16be2e45f756332ed5307	0	26	0	0	0	0	0	0	0
91e4b3152a4e42beddb7ca9a6ebf4edd	0	0	10	0	0	0	0	0	0
7996d5d716359c965509a4e18cda0fb1	0	0	30	0	0	0	0	0	0
9966336f567300360ae71886c6e0496a	0	0	0	0	0	0	0	0	11
d371217415ac9b96c59a6a11ae290827	18	0	0	0	0	0	0	0	0
74570e4e22be638b1ba76384207361d6	0	0	0	12	0	0	0	0	0
e73e33525ae38b2abb3432ca5d5e8c28	30	0	0	0	0	0	0	0	0
eb9cf4a56c055528ac4aebf80f9d543d	0	0	0	0	0	0	7	0	0
8bc2e3087cea8e8a658c1b9ad449461e	0	0	0	0	0	15	0	0	0
2174cfe2b9420b78835f919954d08ebc	0	0	0	0	0	0	0	0	20
760681303ee2543999898cfa694a7b1c	0	0	0	0	0	0	20	0	0
4c5f04696ccd795738440b436c7c879c	0	0	0	0	0	15	0	0	0
408ec56f94219ee88b0f1ec421160cda	0	0	2	0	0	0	0	0	0
94ebe60c17ddc326efc50d5e26c631c3	0	0	91	0	0	0	0	0	0
bc23515341ce5963d5701e2bd5be7dcf	0	0	0	0	0	0	16	0	0
82f1c53a4bafce1474452507c61a78ae	0	0	0	0	0	0	0	10	0
1aaee74f71bc4b643e105f085324ca51	0	4	0	0	0	0	0	0	0
ebd8e48a0822c5fdaa68551c5b0c22d9	0	0	0	0	13	0	0	0	0
7208107479c667e13fbd92730dbf4c84	0	0	0	0	0	0	96	0	0
253519fd847a668acb7d1e8dd741a966	0	0	0	0	0	0	2	0	0
fbc0225f6b29199c54da4007f901e44a	0	11	0	0	0	0	0	0	0
215ea3bcca984f1cc6256bf46b42fe64	0	0	0	0	0	10	0	0	0
601097d3ccc7b91113bb13a8c4363957	0	0	13	0	0	0	0	0	0
365c1a399aa82e1308327029c4fb7a6c	0	5	0	0	0	0	0	0	0
cf9870e509935525256c1406c7629083	12	0	0	0	0	0	0	0	0
bbfa674ac1177f9a1dcdc8df944e1039	0	0	0	0	0	0	0	0	36
54a12c4c07373b7d89a13c7d8f6a1b42	0	0	0	19	0	0	0	0	0
929769e48d86e82905fc0277fe13ba74	0	0	0	0	0	0	0	16	0
eacb2eba26b8069dc09346dc2ac5fbf0	0	2	0	0	0	0	0	0	0
551e0c4ed2059643637ee248028d22bc	0	0	0	0	0	0	0	16	0
8299cfef314f180474542a485d569a3b	0	0	0	0	0	0	0	0	10
e755b45a112b817a96286e3dd4992a91	0	0	6	0	0	0	0	0	0
627ec511bd4b7bab3394c3e00b1f2d13	0	0	0	0	0	0	17	0	0
61c356ba65a027b819c577421ad8ae9f	0	0	0	0	0	0	0	0	4
b0625789fac68864358156172c0132fb	0	65	0	0	0	0	0	0	0
34b23c4c1d6293e58b67a60104dc03a7	0	0	0	0	0	0	3	0	0
c12f5416071587d024f7d4012b9b1732	0	0	0	10	0	0	0	0	0
054d5d40195defd32aa3ca12799783cf	0	9	0	0	0	0	0	0	0
c7b83318f8e542f7067f661b4ced6afd	0	0	103	0	0	0	0	0	0
61396eb117b3921c7469cd1e9ed462b1	0	0	0	0	0	13	0	0	0
a30d41e2a0c193dd45b370b88f7c2c18	0	0	0	0	0	0	90	0	0
9614db7367b0d45866c0a1ae0fb2a098	8	0	0	0	0	0	0	0	0
5047e858d7a488877d9cac3c0561340e	0	0	0	4	0	0	0	0	0
71ec396bbbc0431ef0fa92a124981602	0	0	0	0	0	7	0	0	0
f42140844e3d146865cce2d13aece610	0	0	0	0	0	0	94	0	0
9a28747ec18c3ff5b0a742da62a26bc8	0	0	0	0	0	0	27	0	0
798a940b346000f8a0aca2ca20804607	2	0	0	0	0	0	0	0	0
e9847ce5a41d0cc96bbe7581cf852b1a	0	0	0	5	0	0	0	0	0
bf7d75c9fac5cf88d21e5daf02ff9f73	0	0	0	0	0	22	0	0	0
7ce75effcecafbe3d3328e86ad5a87e9	0	0	0	0	0	0	33	0	0
ac754dc055be1a186f3c81be904e01a7	0	0	0	0	0	0	0	11	0
55907a26710dbd714bffc7f94ca947d6	0	0	7	0	0	0	0	0	0
f13d390c90ce2f2202a7bb2b6a22ce64	0	0	0	0	0	0	0	0	20
0566bc4eda62d3f1d3f1b7aae7164fce	0	0	0	0	0	0	0	36	0
13b1e8dd55b0f82d9b5d9262146ecb78	71	0	0	0	11	43	0	78	111
b705030bc7b91d56407b21f268c7648c	0	0	0	0	26	0	0	0	0
e681574772adb0ea06adf02487ea4cec	0	2	0	0	0	0	0	0	0
a56b1fb979a4729935a409795e48434d	0	0	0	0	0	0	0	0	3
e0e5cc089fb534109329a3dac17b55d1	0	0	0	0	0	0	13	0	0
ff5933dab4875348220f6c12232e7348	0	15	0	0	0	0	0	0	0
2d4362f4c0367d08e94f3215bba78d52	0	0	0	0	0	0	11	0	0
5dbe8decf447fc3e3401119928ed2da0	0	3	0	0	0	0	0	0	0
6b0ade6a021a362c8c1d4ce44e964c3d	0	0	0	0	0	6	0	0	0
324d13503ce8be1f21d044a8d2ee9ae1	0	0	30	0	0	0	0	0	0
25a6a91172ccad2aefa4c1e291c76c58	0	0	0	0	0	0	0	40	0
12015f1f6e0913a8eaa31b865bc802db	0	0	0	5	0	0	0	0	0
394f1c4176efef32d20a757f15862ef2	58	0	0	0	0	0	0	0	0
c5d29d6ab4875f17ce953bbc313ba71c	12	0	0	0	0	0	0	0	0
667b48f002497283c45d4167a792de29	0	0	0	0	0	0	0	7	0
82d0a724b8b72b8128720c14908ad0cf	0	0	0	0	0	0	0	0	32
d27f4d8e7f2a6c6ce96d13be063ea819	0	0	0	0	0	0	28	0	0
a54a952738f4e6456d48d9edc4781db5	11	0	0	0	0	0	0	0	0
35b59410772462165d6269215a0e38c1	0	0	0	8	0	0	0	0	0
21552bafbeeba1e8509dd64a24c76460	0	0	104	0	0	0	0	0	0
0103576e9906e43c63e40d61b856e921	0	0	0	0	0	0	0	4	0
0f67fde2855f772e46cc4ebac6d3f503	0	0	0	0	0	0	0	164	0
6cdeeaa5e808223bd98e0a16311da7a5	0	59	0	0	0	0	0	0	0
0e2d83a76bfdbd00ccf2f639bac925d0	0	0	0	0	0	10	0	0	0
aa7ce0f31bd6eedff6be7f650c05c306	0	0	0	0	0	0	160	0	0
6d637756bf05121cde5828b099de1044	0	2	0	0	0	0	0	0	0
0b0ed8bba282e9b6be3d1bfcc778f4a7	0	0	56	0	0	0	0	0	0
bc0dfebebe5520876c11a16781f7f0f7	0	4	0	0	0	0	0	0	0
5660935d691cde925fdc3b3831778353	0	0	0	0	57	0	0	0	0
5752cbe3c5f7a26b2999771917d8836a	0	4	0	0	0	0	0	0	0
055c68e13909c2e1ed51e1463ad4eb14	0	0	0	0	0	0	0	31	0
01e801fe3938aa74528bdbd77043b21b	0	4	0	0	0	0	0	0	0
070d0f1572d5d03026a452f30ed0de71	0	0	0	0	0	27	0	0	0
333f53adf763195a202c1650465b7abd	0	0	17	0	0	0	0	0	0
42950df8fbf23ed9a204707f75c43690	16	0	0	0	0	0	0	0	0
27f8db98c53b5833b382e61b19e5d27e	0	0	0	0	0	0	4	0	0
12f00add917deb6443707faddd7b636a	0	0	0	0	4	0	0	0	0
edfafd478030aff6a7fe543a6841e0b9	0	0	0	0	0	0	0	61	0
7dac108ecd8678b6cfc3c233ee7abb6d	0	0	0	0	0	109	0	0	0
2587239077cc65c8dabd160dacee41c4	0	0	31	0	0	0	0	0	0
fa72243721ba58674ad8760c0b5c75f2	0	0	0	0	0	4	0	0	0
2f8c87c1ce68d7ad24618f9f0489d506	0	0	0	0	0	62	0	0	0
449f0353ee28c31d743224061da18601	73	0	0	0	0	0	0	0	0
081683721e711461f2aada5d9bce7e76	0	0	0	0	0	37	0	0	0
2974b754e0c9d51d0aaac86895c00e01	0	0	0	13	0	0	0	0	0
0f7ed7349a28945e417577acec931415	0	0	0	0	0	44	0	0	0
80f834784fe290fe9f74d682fcc61d6f	0	0	0	0	0	0	0	4	0
057ca7d9b796a388f7686b128462a481	0	0	0	0	0	0	0	0	7
f4fc67ec7fedb356b2eb878170ea2fa8	0	0	0	0	17	0	0	0	0
64276733981a1fa8c56bfaa0e34c7699	0	0	0	0	0	38	0	0	0
92038579c2ecfe86c88ac3c18c3a31b8	0	0	0	0	0	0	0	0	14
fd99b87d7db76b940253886930a935f8	197	0	0	0	0	0	0	0	0
2cca296adbd4164bb9e4bfe39cc9edad	0	0	0	0	0	20	0	0	0
fd0a079cfc0cff1773f7a32e976d7f24	0	0	0	68	0	0	0	0	0
39e28c3e6d80660214207b3e52bf8e8f	0	0	0	0	0	0	3	0	0
8b35f7e8642275a7a3446f2208ea3401	0	0	0	0	0	0	0	74	0
0fbae69803c727ce546d3144e1e737d0	0	0	0	2	0	0	0	0	0
5951c994a702817bcbb4e18d512cf6d2	0	0	0	0	0	0	8	0	0
57a6d77f3b94686548410f0decd51108	3	0	0	0	0	0	0	0	0
1a2c8124d0d428837cc9cbc9d8375ab7	0	0	0	25	0	0	0	0	0
f0cdde862ba9d8123c53d344439dc7a5	25	0	0	0	0	0	0	0	0
3d1f78f5b93a37e267e8ca061c46ffad	0	46	0	0	0	0	0	0	0
6d7a04a75cb9ac604fbb5ef5da7550b8	0	0	0	0	0	12	0	0	0
b5edba9261345a08700fa9f71e14a3d7	0	0	0	0	0	0	14	0	0
80136cf1355ac6e750654a3c0a652cba	36	0	0	0	0	0	0	0	0
4297d9104bcfb869330c11854476937d	0	0	0	7	0	0	0	0	0
6cfa1748797ab04f7bd1fd37b8227129	0	0	0	0	0	7	0	0	0
c06f4698e0dc18f604538dd63b9d3716	0	0	0	6	0	0	0	0	0
a947a1bf09b16761dbd4d0662bf0c348	0	0	0	0	0	0	71	0	0
c15b0c74b028c8637ecb7e767f6d7252	0	0	0	0	0	0	22	0	0
3c7d0e8189818498e6743675f9e9989c	0	0	0	84	0	68	0	0	0
06d5759236989b916a39333552f42a32	0	0	0	3	0	0	0	0	0
06281b151e894eb599fca68c5197f0fb	0	0	0	0	0	11	0	0	0
e35fe67a0cee2f998346318c24278339	0	0	0	0	0	0	0	21	0
6273596ecf33fbbc7e779f997b788b18	0	0	0	0	0	2	0	0	0
613ab7e8e2fc2ebad087681badfa81c6	0	0	0	0	0	42	0	0	0
6ec5d2dc88dffa863139c759a74d50da	0	0	0	0	0	0	0	2	0
7e7e772bcf100fc76775d8c85b3bf929	0	0	4	0	0	0	0	0	0
245ed1ad3ea2c49cc8a3972281d70c29	113	0	0	0	0	0	0	0	0
b08897e05dbbe73bc954500a06eb7c23	5	0	0	0	0	0	0	0	0
39b8028441f0ff4f2483d5c20c85fefc	31	0	0	0	0	0	0	0	0
756a16c445df48cbb740e8f8708149c0	3	0	0	0	0	0	0	0	0
e2142ec7c133206c332ec357acde3c99	0	56	0	0	0	0	0	0	0
9c33d1811f4297a4f2bb1c7c31df233e	0	0	0	0	0	0	92	0	0
692afcb97c911bfc9d475248c849a9d2	0	0	0	32	0	0	0	0	0
5124ebd1f5399ef7430c8d95776b2250	7	0	0	0	0	0	0	0	0
7ec8895abff57729422299532f6277e9	0	109	0	0	0	0	0	0	0
b80335c09afab920746677afbef2c8b6	0	0	0	0	0	0	0	0	2
8090dac7eeca15fc3cfb9f3230a3a0cb	13	0	0	0	0	0	0	0	0
0964c01d12916f7169c90269ab32b297	0	0	0	0	0	0	5	0	0
04f5f1c9189b0ae28eddd03eb0b8c53c	9	0	0	0	0	0	0	0	0
25a1d858fcb4c70d9644cc7b6e38af5f	0	0	0	4	0	0	0	0	0
79a30faaffa795dc88171308f6ed1520	0	0	0	0	0	0	6	0	0
09f6e3ccf51112c22ff73380d1353b40	0	0	0	2	0	0	0	0	0
c9c0bba4f086e8018efe89ce8288f0e1	0	5	0	0	0	0	0	0	0
3a647eb48a7eaa59a59ffeecafa76d40	0	0	29	0	0	0	0	0	0
3ac3f41c62a85cece3522bea9ba409f3	2	0	0	0	0	0	0	0	0
34a2d4250197907f90256f927b7012c9	0	0	0	0	0	0	0	3	0
9e11b302d020a92693ba194cb4e39fc6	0	0	0	0	0	0	2	0	0
75bed8f3a69f2f27984a699220116698	0	3	0	0	0	0	0	0	0
8e2d10d736a04a07a55ca57fcaadc871	55	0	0	0	0	0	0	0	0
04c7e203c6726deb8c27da54ad0dcfde	9	0	0	0	0	0	0	0	0
55f6e20be108469a91f99e7ec28a957c	0	0	0	0	0	3	0	0	0
ee16c9bc295c23e493504443b7edc463	0	0	0	0	0	0	0	19	0
3af4499b79671eaaa4e9d328fea61b34	0	0	0	0	0	0	0	2	0
371d990c5ed4090192078821255c6240	0	0	0	0	0	0	0	0	5
1459559f5192781cd703d29751116d3d	0	0	2	0	0	0	0	0	0
b7f6fc817f2e62142a9948da1af6dec6	0	0	0	0	0	0	2	0	0
82b61cb1fe2fd923633052669a568c31	0	0	0	0	92	0	0	0	0
bdf301bc734dd2473394ea92bc017890	0	0	0	0	17	0	0	0	0
f6b2878905e12960aa1b3f0f576d0dfd	0	3	0	0	0	0	0	0	0
7ba65eb3d6f12638509ac01c1eccb31b	0	0	0	0	0	3	0	0	0
6b3df2e8c5fff27eab542861833b0ebd	0	0	0	0	0	10	0	0	0
bd4d2f0c0fba38deaf7eecbe58edf279	0	0	3	0	0	0	0	0	0
5ee0183c37b92769ade295a101cbeaa9	4	0	0	0	0	0	0	0	0
b4b0f71c5a1b2aecc9474903dc1eb2fa	0	0	0	0	2	0	0	0	0
bb503313af0101c8aecd814917690d21	0	0	0	0	0	0	0	11	0
28ed394343556f37213585dc4ec5f333	0	33	0	0	0	0	0	0	0
8275f388996165a404878cd1bc479239	0	0	0	20	0	0	0	0	0
5c53b1b0c20ea242c419f00894c19557	0	2	0	0	0	0	0	0	0
dcb6fd5e2647a6fbee23503b6c4c2331	0	0	129	0	0	0	0	0	0
ebb3e50dd1cf2bd67235ec4d5ea1ff94	0	0	0	0	0	0	0	78	0
3a9a651b053d7bd1fe850686ff118f7e	0	32	0	0	0	0	0	0	0
699ac2ee90b8af4d474842427fe9ecba	0	0	0	0	0	25	0	0	0
ddd9c4ece0db14db436dd55fc9807fcd	0	0	0	0	0	0	0	0	4
20e0de18443fd0e4807c0ce4f423bb1b	0	0	0	0	0	0	0	3	0
9f4eee85bd3aac767627995f1e1c7b89	0	0	0	0	13	0	0	0	0
b148f7ae77e624672c1b80164e49b70e	0	8	0	0	0	0	0	0	0
e4a2af06ed5293df30e5361c9dfadb1f	0	0	0	0	14	0	0	0	0
e24bee820e7c69aa267bfc74b5dbe5c3	0	0	0	0	0	6	0	0	0
b4b759e2bdf8f96aa1f456530196106a	0	0	0	37	0	0	0	0	0
95e7ed9f7e03637e30a956afaffe018c	0	0	0	0	0	5	0	0	0
6b10383de59a9987e39fc4755eb0cde4	0	0	0	0	0	0	37	0	0
49b6e6805deb53509063d936f536755f	0	0	0	0	0	0	0	4	0
c459d421d3f7a7f5f4566bf53d5ea8ab	2	0	0	0	0	0	0	0	0
5d25b0f2597b84a11620c02ca6fe7d21	0	0	0	0	0	0	0	28	0
fd10546cc6e62bd6e85a26fa3df604b7	0	0	0	51	0	44	0	0	0
51ee81ba167e59fb4618d1337686aba0	0	0	0	0	0	13	0	0	0
079bcae9d8624f68f85cdcb8d4c1b698	0	0	0	0	0	0	0	0	77
7f00de2ca63b15216a3c404297604138	0	0	0	5	0	0	0	0	0
146680810ebba3868bec24798c9bd1d8	0	0	0	0	31	0	0	0	0
6436a1eb224634428795199a920d4e22	0	26	0	0	0	0	0	0	0
b3aa582c6e587510d8bc960bfe0bbcc4	0	0	0	0	0	0	4	0	0
8b91d8d0f726b0036f2474614316f08f	0	98	0	0	0	0	0	0	0
a5aae7aa1ab84dc91d36b0488da4bddb	40	0	0	0	0	0	0	0	0
13368dc72a94c478acbd7c72d1fd48e6	0	0	0	0	0	79	0	0	0
741aa8f73df7b0a0847b0c1c02bd3ee5	0	0	0	0	0	0	0	4	0
cfd8033f6cafc56c9148d6aa72cab353	0	0	91	0	0	0	0	0	0
40e1934e3d01b5ffb124c16ca031f2c6	0	0	18	0	0	0	0	0	0
aa798b9c1c5f8cdc8d5614a1646fcac1	7	0	0	0	0	0	0	0	0
1e8fd212d3b7195000ecd0235f8e8aba	2	0	0	0	0	0	0	0	0
83e35257dc6982358be2a9598ef15c38	0	0	26	0	0	0	0	0	0
91e3fefd7d39dd1b0720a9b388dedc62	0	0	0	0	0	45	0	0	0
d03c21a041f1f433cc94bc24f596a928	0	0	0	0	26	0	0	0	0
d5fbe5b26b3c77bc7911e026887869fc	0	0	0	0	0	14	0	0	0
81aaf742f93f3eaf4f6080bc5fded337	0	0	0	0	0	95	0	0	0
324b02f157fdcd6295cca6a14c201151	0	0	8	0	0	0	0	0	0
207bf527cc45e126dacffdda34e71e98	0	0	0	0	40	0	0	0	0
3746ae0d919c3c7017fd6487797d3dfd	0	0	64	0	0	0	0	0	0
9949c3952b3059ab619582ba7790a7c9	0	0	0	0	11	0	0	0	0
3a3bc620616d3a8dc09914cf1ce1e010	0	0	0	0	0	0	0	0	47
753dc269eae967e49004044b14dd8bf6	0	15	0	0	0	0	0	0	0
d7eca489b23957009f8170c1c72edd47	0	0	0	0	0	0	5	0	0
692457821b8a987542e921142e11e025	0	0	0	0	0	0	86	0	0
54e2536e69dc628f423cefbfa56bbdd7	0	0	0	0	14	0	0	0	0
1d38ef5641e932dac7a76b28a3d1596a	0	66	0	0	0	0	0	0	0
f9657d676faf58be9b5ff0f5804f8dff	0	0	0	0	0	0	0	0	4
feaad9efcb341324870f8bfa037b374e	0	6	0	0	0	0	0	0	0
64a7ab9d598f59b91d328382e1788eb8	0	40	0	0	0	0	0	0	0
9d46f0a1859bbc63a824ebcce5046597	0	0	0	0	0	0	0	4	0
e0e3bf87ce0e06293d86ebecb24410ec	0	0	0	9	0	0	0	0	0
4561b9972f844cae020efc489b666f70	0	0	0	0	0	0	9	0	0
89fdefdb1e64dfefd78bd9dd02ce4dab	0	0	0	0	3	0	0	0	0
ce8aac47b2fbc14094cca113a50aab73	0	0	0	0	0	0	0	68	0
f410f70d3340388b552d906d39a54b91	0	0	2	0	0	0	0	0	0
7f77e22bb56ceebbea35889900a9d518	0	0	0	0	114	0	0	0	0
ecbf14d221b52ded97cb139d5c7e527e	0	0	0	0	0	0	0	2	0
5fb15ad00b62683f015d16c4ee60fd20	0	0	0	0	0	0	0	0	16
068818ee79b55050ed3af3474d1353bd	0	0	0	0	0	28	0	0	0
7a2179a4ec4f293ba8d0c7e85d6c9e9e	12	0	0	0	0	0	0	0	0
f1efde2d24002f8d4aff9daa3fb31c39	0	0	0	0	0	3	0	0	0
8bbf750631aeec3268966d4d71bd2acb	0	13	0	0	0	0	0	0	0
366c2d16051046958ebd701ca68d134c	0	0	17	0	0	0	0	0	0
